0,0,0
10,0,0
20,0,0
30,0,0
40,0,0
50,0,0
60,0,0
70,0,0
80,0,0
90,0,0
100,0,0
110,0,0
120,0,0
130,0,0
140,0,0
150,0,0
160,0,0
170,0,0
180,0,0
190,0,0
200,0,0
210,0,0
220,0,0
230,0,0
240,0,0
250,0,0
260,0,0
270,0,0
280,0,0
290,0,0
300,0,0
310,0,0
320,0,0
330,0,0
340,0,0
350,0,0
360,0,0
370,0,0
380,0,0
390,0,0
400,0,0
410,0,0
420,0,0
430,0,0
441,0,0
451,0,0
461,0,0
471,0,0
481,0,0
491,0,0
501,0,0
511,0,0
521,0,0
531,0,0
541,0,0
551,0,0
561,0,0
571,0,0
581,0,0
591,0,0
601,0,0
611,0,0
621,0,0
631,0,0
641,0,0
651,0,0
661,0,0
671,0,0
681,0,0
691,0,0
701,0,0
711,0,0
721,0,0
731,0,0
741,0,0
751,0,0
761,0,0
771,0,0
781,0,0
791,0,0
801,0,0
811,0,0
821,0,0
831,-1,0
841,0,0
851,0,0
861,0,0
871,0,0
882,0,0
892,0,0
902,0,0
912,0,0
922,0,0
932,0,0
942,0,0
952,0,0
962,0,0
972,0,0
982,0,0
992,0,0
1002,0,0
1012,0,0
1022,0,0
1032,0,0
1042,0,0
1052,0,0
1062,0,0
1072,0,0
1082,0,0
1092,0,0
1102,0,0
1112,0,0
1122,0,0
1132,0,0
1142,0,0
1152,0,0
1162,0,0
1172,0,0
1182,0,0
1192,0,0
1202,0,0
1212,0,0
1222,0,0
1232,0,0
1242,0,0
1252,0,0
1262,0,0
1272,0,0
1282,0,0
1292,0,0
1302,0,0
1312,0,0
1323,0,0
1333,0,0
1343,0,0
1353,0,0
1363,0,0
1373,0,0
1383,-5,5
1393,-13,10
1403,-14,20
1413,-20,25
1423,-28,32
1433,-24,28
1443,-47,52
1453,-58,53
1463,-45,46
1473,-26,25
1483,-25,18
1493,-11,12
1503,-9,10
1513,-11,12
1523,-22,21
1533,-29,28
1543,-28,41
1553,-43,53
1563,-40,41
1573,-25,25
1583,-22,17
1593,-15,15
1603,-5,7
1613,-5,4
1623,-3,2
1633,-3,3
1643,-2,1
1653,-1,0
1663,-1,0
1673,-1,0
1683,0,0
1693,-7,7
1703,-2,1
1713,-1,1
1723,-1,0
1733,-2,1
1743,-4,5
1753,-18,17
1764,-22,28
1774,-13,20
1784,-9,11
1794,-3,4
1804,-2,1
1814,-2,0
1824,-1,0
1834,-1,0
1844,-1,0
1854,-5,3
1864,-3,2
1874,-2,2
1884,-2,1
1894,-3,4
1904,-14,14
1914,-23,22
1924,-21,24
1934,-26,25
1944,-23,31
1954,-23,32
1964,-23,28
1974,-25,29
1984,-24,32
1994,-25,32
2004,-29,32
2014,-24,25
2024,-18,22
2034,-18,18
2044,-4,6
2054,-6,3
2064,-4,2
2074,-18,15
2084,-14,6
2094,-19,25
2104,-19,17
2114,-28,32
2124,-16,20
2134,-24,31
2144,-18,23
2154,-31,34
2164,-22,15
2174,-16,15
2184,-11,5
2194,-4,3
2205,-3,2
2215,-1,0
2225,-1,0
2235,-1,0
2245,0,0
2255,0,0
2265,0,0
2275,0,0
2285,0,0
2295,0,0
2305,0,0
2315,0,0
2325,0,0
2335,0,0
2345,0,0
2355,0,0
2365,0,0
2375,0,0
2385,0,0
2395,0,0
2405,0,0
2415,0,0
2425,0,0
2435,0,0
2445,0,0
2455,0,0
2465,0,0
2475,0,0
2485,0,0
2495,0,0
2505,0,0
2515,0,0
2525,0,0
2535,0,0
2545,0,0
2555,0,0
2565,0,0
2575,0,0
2585,0,0
2595,0,0
2605,0,0
2615,-22,25
2625,-17,8
2635,-48,57
2646,-56,58
2656,-58,53
2666,-51,46
2676,-47,48
2686,-35,36
2696,-22,19
2706,-24,27
2716,-6,6
2726,-7,7
2736,-4,3
2746,-4,3
2756,-3,3
2766,-1,1
2776,-2,1
2786,-1,0
2796,-1,0
2806,0,0
2816,0,0
2826,0,0
2836,0,0
2846,0,0
2856,0,0
2866,0,0
2876,0,0
2886,0,0
2896,0,0
2906,-8,7
2916,-2,1
2926,-2,1
2936,-1,0
2946,-2,0
2956,-2,1
2966,-4,5
2976,-22,32
2986,-18,32
2996,-22,30
3006,-16,33
3016,-17,32
3026,-16,25
3036,-15,10
3046,-8,22
3056,-11,10
3066,-7,7
3076,-6,7
3087,-6,5
3097,-5,6
3107,-5,6
3117,-4,3
3127,-4,6
3137,-4,3
3147,-4,4
3157,-3,2
3167,-2,1
3177,-1,0
3187,-1,0
3197,-1,0
3207,0,0
3217,0,0
3227,0,0
3237,0,0
3247,0,0
3257,0,0
3267,0,0
3277,0,0
3287,0,0
3297,0,0
3307,0,0
3317,0,0
3327,0,0
3337,0,0
3347,0,0
3357,0,0
3367,0,0
3377,0,0
3387,0,0
3397,0,0
3407,-1,1
3417,0,0
3427,0,0
3437,0,0
3447,0,0
3457,0,0
3467,0,0
3477,0,0
3487,0,0
3497,0,0
3507,0,0
3517,0,0
3528,0,0
3538,0,0
3548,-4,2
3558,-3,2
3568,0,0
3578,0,0
3588,0,0
3598,0,0
3608,0,0
3618,-1,0
3628,-1,0
3638,0,0
3648,0,0
3658,0,0
3668,-1,1
3678,-2,0
3688,-2,0
3698,-2,2
3708,-5,4
3718,-7,6
3728,-11,10
3738,-16,14
3748,-6,4
3758,-9,10
3768,-19,20
3778,-17,18
3788,-14,15
3798,-11,12
3808,-12,10
3818,-8,8
3828,-8,5
3838,-6,3
3848,-8,5
3858,-8,6
3868,-9,7
3878,-10,10
3888,-15,16
3898,-18,17
3908,-22,18
3918,-25,21
3928,-29,21
3938,-23,21
3948,-15,16
3958,-7,6
3969,-11,13
3979,-11,9
3989,-15,21
3999,-15,13
4009,-14,10
4019,-4,3
4029,-3,1
4039,-2,0
4049,-1,0
4059,0,0
4069,-1,0
4079,0,0
4089,-1,2
4099,-18,18
4109,-22,26
4119,-21,28
4129,-20,27
4139,-22,27
4149,-19,23
4159,-15,12
4169,-3,3
4179,-3,2
4189,-4,5
4199,-2,0
4209,-9,8
4219,-7,3
4229,-4,4
4239,-4,3
4249,-2,3
4259,-3,3
4269,-2,0
4279,-1,0
4289,-15,14
4299,-17,14
4309,-17,14
4319,-15,17
4329,-15,12
4339,-11,10
4349,-11,16
4359,-8,7
4369,-8,14
4379,-7,10
4389,-7,10
4399,-7,10
4410,-8,10
4420,-8,13
4430,-8,11
4440,-8,10
4450,-4,6
4460,-4,6
4470,-4,2
4480,0,0
4490,-1,0
4500,-1,0
4510,0,0
4520,-1,0
4530,0,0
4540,0,0
4550,0,0
4560,0,0
4570,0,0
4580,0,0
4590,0,0
4600,0,0
4610,0,0
4620,0,0
4630,0,0
4640,0,0
4650,0,0
4660,0,0
4670,0,0
4680,0,0
4690,0,0
4700,0,0
4710,0,0
4720,0,0
4730,0,0
4740,0,0
4750,0,0
4760,0,0
4770,0,0
4780,0,0
4790,-4,0
4800,-1,0
4810,-4,5
4820,-18,21
4830,-20,23
4840,-12,16
4851,-6,6
4861,-12,13
4871,-14,13
4881,-13,12
4891,-14,12
4901,-17,14
4911,-17,16
4921,-11,8
4931,-6,5
4941,-5,5
4951,-4,2
4961,-2,1
4971,-15,15
4981,-13,12
4991,-10,7
5001,-7,7
5011,-4,5
5021,-4,5
5031,-4,4
5041,-4,3
5051,-3,3
5061,-2,1
5071,-1,0
5081,-1,0
5091,0,0
5101,-10,9
5111,-4,4
5121,-2,2
5131,-2,2
5141,-1,1
5151,-2,2
5161,-2,1
5171,-2,1
5181,-11,13
5191,-14,17
5201,-14,13
5211,-12,12
5221,-8,8
5231,-8,9
5241,-8,6
5251,-6,8
5261,-7,9
5271,-4,4
5281,-4,6
5292,-4,5
5302,-4,3
5312,-4,4
5322,-4,4
5332,-7,5
5342,-5,4
5352,-5,4
5362,-4,3
5372,-2,0
5382,-2,2
5392,-1,0
5402,-1,0
5412,0,0
5422,0,0
5432,0,0
5442,0,0
5452,0,0
5462,-9,9
5472,0,0
5482,-2,0
5492,-7,5
5502,0,0
5512,-1,0
5522,0,0
5532,0,0
5542,0,0
5552,0,0
5562,0,0
5572,0,0
5582,0,1
5592,-5,5
5602,-4,7
5612,-8,7
5622,-11,13
5632,-15,16
5642,-18,25
5652,-21,28
5662,-20,25
5672,-21,22
5682,-19,21
5692,-11,16
5702,-16,15
5712,-11,11
5722,-15,13
5733,-8,8
5743,-19,21
5753,-16,17
5763,-18,21
5773,-18,11
5783,-15,15
5793,-11,10
5803,-6,6
5813,-6,6
5823,-2,2
5833,-1,0
5843,-2,0
5853,0,0
5863,0,0
5873,0,0
5883,0,0
5893,-8,2
5903,-9,6
5913,-4,3
5923,-1,0
5933,-1,1
5943,-8,5
5953,-8,7
5963,-8,8
5973,-8,7
5983,-4,3
5993,-5,4
6003,-4,3
6013,-2,2
6023,-4,3
6033,-2,2
6043,-3,2
6053,-2,1
6063,-1,0
6073,-1,0
6083,0,0
6093,0,0
6103,0,0
6113,0,0
6123,0,0
6133,0,0
6143,0,0
6153,0,0
6163,0,0
6174,0,0
6184,0,0
6194,0,0
6204,-3,1
6214,0,0
6224,0,0
6234,0,0
6244,0,0
6254,0,0
6264,0,0
6274,0,0
6284,0,0
6294,0,0
6304,0,0
6314,0,0
6324,0,0
6334,0,0
6344,0,0
6354,0,0
6364,0,0
6374,0,0
6384,0,0
6394,0,0
